question_id,title,answer_count,text_length,cluster_id
308,Is there a version control system for database structure changes?,21,3930,287
835769,Oracle DB on Amazon's EC2 + EBS,2,1084,287
936381,Is there an Oracle wrapper for Python that supports xmltype columns?,2,821,287
950134,how to change a column's attribute without affecting the values already present?,4,3915,287
1107418,How do database naming conventions change for multitenant applications?,1,1002,287
1126963,Query Hangs,0,1163,287
1271672,"C#, insert multiple records at once to a database",0,652,287
1359095,Optional Database Entities,6,3969,287
1381256,Reverse in Oracle this path z/y/x to x/y/z,6,3743,287
1545958,Oracle Migration Workbench,1,1166,287
1566637,How to populate a single-dimension array with result of a query?,1,895,287
2140009,Visual Studio 2008 and Oracle 10g,1,1011,287
2650295,how to find missing rows in oracle,3,3498,287
2779235,Restore Oracle XE data from *.DBF,1,1152,287
2826544,Where's the OCI8 extension in PHP/5.3.2?,1,1677,287
2918418,What is the best way to connect to an Oracle database to build my own IDE?,2,3921,287
2957444,Can the arguments BUFFER and DIRECT be used with expdp,0,381,287
3078409,Does Oracle Support Events?,0,286,287
3103872,"What is a level pseudo column in Oracle, Can anyone explain me in this?",2,1680,287
3115714,Can I set up materialised views on oracle for a SQL Server table over sqllink?,1,2066,287
3608785,Track changes on materialized views in Oracle,2,1075,287
3859495,Using AVG() function between two tables,1,1273,287
3894896,Mysterious SQL blocking my stored procedure from executing on ORACLE,1,2489,287
4224243,Sql query with where clause execution,6,3958,287
4318900,Java: Oracle XMLType + JDBC,2,2546,287
4343078,JDBC returning empty result set,16,3964,287
4513988,When trying to connect to a remote Oracle database with Django I get an odd error,2,2768,287
4547006,Hibernate Batch Cascade Delete a Collection,1,3443,287
4847767,Online databases for trying out Oracle SQL queries?,9,3944,287
5013411,Oracle ODP.NET BulkCopy number format issue,1,1311,287
5022581,Dealing with recursion (oracle),3,3964,287
5315516,How to do a SQL group with date gap,3,3370,287
5371677,Oracle 11g - AWR report Analysis help,1,3608,287
5410811,How do I design a table which will store very large data?,0,572,287
5428448,"Removing few columns -- boosting SQL performance, but",1,2142,287
5688059,PL/SQL trigger firing question,2,1701,287
5832559,"Encoding the ""€"" character in an ISO-8859-1 Oracle database",1,2307,287
6204766,Simulate Oracle SPOOL in Java,1,1544,287
6675523,Strange file upload behvaiour between Sun java and Oracle's using SwingWorker and HttpClient-4.1.1,1,1709,287
6843254,Oracle WITH DELETE by row number,1,963,287
7573590,Can a foreign key be NULL and/or duplicate?,10,3952,287
7671350,"Unable to load DLL ""OraOps10.dll""",1,1381,287
8042674,calculate and sum time difference between multiple rows,2,2546,287
8690693,Oracle SQL query using group by clause,2,2807,287
8821590,Getting wrong values with OLEDB select statement,1,2510,287
8909134,Oracle: Why are all rows in all my tables duplicated?,0,1129,287
9100778,NHibernate tries to insert when I do a select,2,2113,287
9102083,write PL/SQL blog statement,2,2469,287
9110236,Oracle update identic rows in a table,1,695,287
9780282,Creating a VIEW that RESTRICTS user access to certain hours,1,2259,287
9804590,Oracle external table with dba's directory,1,3140,287
10019651,What is the difference between type and a ref to a type in SQL3,0,415,287
10503798,How to update/insert a table without creating a new table (temporary or otherwise),1,3158,287
10737807,Inserting multiple records from a trigger in oracle,2,2637,287
11118050,PHP Oracle 10g very slow fetch,1,2247,287
11263226,is there a way to apply WHERE conditions to only one field in a select?,3,2363,287
11512453,Setting Precision in SQL SUM Statement,2,1385,287
11611046,multiple database support for same JPA classs,2,1157,287
11636470,Why would ActiveRecord::Base.execute_query stop returning all the results after the 20th row?,1,2113,287
12145675,Oracle: Poor performance for Order by Date and rownum=5000,3,1610,287
12343501,maintaining a variable in c# through different ASP sessions,0,2376,287
12400406,Oracle Type Initializer Exception on Windows XP,1,2122,287
12501197,Create table with duplicate records?,2,874,287
12670495,Oracle SQL : search column that starts with digits,3,1831,287
12746094,connect by prior oracle,2,2435,287
12758623,Oracle DB performance,1,1643,287
13357634,PL/SQL Call webservice https ORA-03113 end-of-file on communication channel,1,3757,287
13416039,OracleDataReader returns only one row,1,2518,287
13854265,Handling nulls when using Oracle XMLType,2,2098,287
14084613,It says oracle.jdbc does not exist and cannot be imported,0,610,287
14158219,How to add Oracle constraint to below tables,2,2444,287
14339464,What is wrong in the below query?,2,746,287
14702116,Error creating a duplicate table in oracle,2,3134,287
14746856,Select statement don't work with double quotation in Oracle,1,2169,287
14937024,MySQL : Storing business logic in table,1,3956,287
15467583,Sum and conditional in oracle sql,1,1220,287
15786953,Cursor For Loop with dynamic SQL-Statement,1,2036,287
16171638,How to print out non-prime numbers? PL/SQL,3,3481,287
16336183,Oracle SQL get one of each data,1,801,287
16474238,Oracle SQL difference between varchar2(n) and varchar2(n char),2,1799,287
16843522,Oracle Total Recall and Views,1,2263,287
17012785,How to print alphabets A to Z in oracle using ascii values?,1,1284,287
17028269,Rails/Oracle: ActiveRecord find returning different results from console and app,1,3915,287
17584994,Oracle case inside where clause,4,2143,287
18405112,"Single change to query, vastly increased execution time",0,3940,287
18606831,ORA-01002: fetch out of sequence while using @transactional,1,3726,287
18751140,Configuring WebLogic Logging for Commons Logging,1,1003,287
19092348,difference between varchar2 in oracle sql and pl/sql,0,188,287
19287873,Fetch data for different time periods from the same table,1,3035,287
19311078,Global Temporary table rollback source,1,1558,287
19389594,PL/SQL: Calling a procedure recursively,0,584,287
19714909,Setting FetchSize and InitialLOBFetchSize with Enterprise Library,1,2502,287
19780825,EclipseLink Generates Duplicate Primary Keys,1,3951,287
20213228,selecting repetitive data and displaying as a table,1,1824,287
20264565,Renaming a table while leaving the existing triggers behind,2,3913,287
20556430,SQL Query with MIN function is Returning Multiple Rows,3,1369,287
20786851,Converting between clause to joins,2,3961,287
20895577,ORACLE TRIGGER CREATION,2,2083,287
21159263,OutOfMemoryError occurred in Oracle driver when setFetchSize in PreparedStatement,1,3041,287
21788963,Oracle insert 1000 rows at a time,1,2016,287
21839047,Preventing duplicate jobs in Oracle,1,3508,287
21961419,Netty in Oracle database,1,1671,287
22044016,The application requires assembly Oracle.DataAccess version 1.102.5.0 to be installed,1,951,287
22204190,Oracle SQL - Alternative for dynamic query,1,2142,287
22341767,Oracle UCM - What will UCM do when content expired?,2,1968,287
22382222,Tuple constraint,1,851,287
