question_id,title,answer_count,text_length,cluster_id
308,Is there a version control system for database structure changes?,21,3930,630
3798,Full complete MySQL database replication? Ideas? What do people do?,2,2112,630
166836,Separating Demo data in Live system,2,2108,630
729616,Oracle DataGuard,2,1476,630
758442,Setting up a diverse database testing environment,4,3946,630
947835,iPhone: Connecting to database over Internet?,2,2961,630
1244455,Where\How to store distributed configuration data,2,3946,630
1414250,How to synchronize remote database with local database in JAVA,5,3644,630
1420688,How do I synchronize two Oracle Databases?,3,3469,630
1465879,What is the difference between Cassandra vs Oracle Coherence?,3,2363,630
1635849,replicating data between sites in a j2ee app,1,3193,630
1733273,Supporting both Oracle and MySQL: how similar is their SQL syntax?,5,3929,630
1752700,Sybase sql anywhere sync a Database view(pull from consolidated to remote)?,1,2494,630
2210835,How to update a database remotely?,2,1385,630
2360913,An Application interfaced with mobile,2,1853,630
2506671,How can I replicate an Oracle 11g database(data+structure) on my local machine for development?,3,2374,630
2654774,Oracle Replication/Synchronization Across 3 Instances,1,1440,630
2677502,How do you execute Data Synchronizations between EPMA applications programmatically?,0,648,630
2683710,Oracle XE as local recovery database and Oracle Standard as main db,3,3928,630
2826246,Oracle Data Guard - What are the changes to make on standby database which is a mirror copy of the primary database,1,1115,630
2887585,How to sync developer database with central database?,2,506,630
3038426,"If don't own proprietary database engine, what is best way to convert database to mysql?",3,3055,630
3078321,Database responsibility,2,3972,630
3150156,Distributed db's or not?,4,3971,630
3283691,Can anyone clear up some concerns about replication differences between Oracle and MS SQL Server?,1,1619,630
3473900,The best database for a C++ and java applications,4,3273,630
3565993,Disadvantages of consolidating databases?,3,3544,630
3644094,Oracle data synchronization in live environment,1,1917,630
4000176,How to share data across an organization,3,3955,630
4055864,Pick another RDBMS,1,2161,630
4537660,Mail Merge over the Internet,2,1686,630
4621101,What are the tools available for data replication on oracle and/or db2?,2,290,630
4628796,Implement the Business Services in PL/SQL or Java? Favor/Cons?,2,3196,630
4958429,One User database servicing multiple application databases,3,2785,630
5310344,Move data from Oracle to Cassandra and/or MongoDB,2,2011,630
5320475,Oracle database mirroring,1,1378,630
5928703,Oracle 10g and RSS feeds,1,1433,630
6162946,Distributed database synchronization,1,1024,630
6305413,Alternative to Microsoft Sync Framework 4.0,1,1011,630
6517975,Data Synchronization from Relational Database to Couch DB,1,3990,630
6611969,How to Deploy Database Changes to a Live Server?,2,2358,630
6937802,Settings in Oracle client and Server,1,2197,630
7938539,State of the art selfhealing and selfprotection in DBMS,1,474,630
7977752,Licensing with 2 SQL Server databases,1,1394,630
8521998,Legacy Oracle RDB needs a Web Application Front End for CRUD,1,1179,630
8658617,Sync Framework: Oracle/SQLServer,3,1507,630
9083487,Converting Oracle or Sql Server DDL to Derby,2,1669,630
9913091,Oracle DB (Intranet) ->(DMZ) Data Replication through a unidirectional Firewall,1,3916,630
9972889,To CouchDB or not to?,2,3974,630
10511442,Oracle database mobile server vs Couchdb,1,1455,630
12319251,How can I sync two equivalent tables in different DBs using Hibernate ?,1,1118,630
13003613,NewSQL a drop a replacement?,1,2134,630
14046636,A way to deploy plsql to Oracle in Java project with Maven build tool,4,3066,630
14948824,"Couchdb/Mongodb Application/Logic layer, like Oracle DB",1,3940,630
15391571,Oracle: Should I use replication?,0,2043,630
16448192,Running new rails app *and* legacy app on top of the same database,1,3329,630
17963078,Synchronize multiple weblogic database access,1,1796,630
18578949,How to export the whole application in one workspace and import it to other in APEX?,1,879,630
18894233,Oracle Advanced Replication - Remote Packages Under Permanent Access,0,422,630
18898240,Java applications on Oracle Exadata,4,3960,630
19805152,Oracle to mysql database mirroring,1,797,630
20314768,Data synchronization between oracle data servers,1,874,630
20466401,Use case for MongoDB profit,1,3968,630
21416242,ODI to feed RavenDB Database,1,508,630
21789161,android database to oracle database,1,1266,630
21839047,Preventing duplicate jobs in Oracle,1,3508,630
22802474,2 way replication on tables with trigger in oracle database,2,1197,630
23143680,Master-master replication and Master-snapshot replication,0,327,630
23422215,"Is it possible to make, Google Spread Sheet as a database, replacement to oracle/mySql/Sql?",1,1087,630
24024150,Oracle database - copying objects to remote database and modifying so they use the remote database only if the local database is offline,1,3575,630
25132921,Oracle PL/SQL : Replicating Database objects,1,2223,630
25819202,data synchronization among multiple devices,1,1276,630
26376013,Sybase ASE to Oracle Database replication,0,2007,630
26472031,Oracle DMS sample using Android & SQLite?,1,1470,630
26528193,How to save data of a small prog?,0,589,630
26644870,Synchronize two Oracle databases,1,905,630
27036438,How to ensure transaction management when updating two database,0,606,630
27509427,Documentum multiple repositories in single database,1,1529,630
27772955,Oracle database real-time backup + auto switchover,1,3721,630
28151103,Oracle database syncing hardware solution?,1,699,630
28334471,Oracle to Neo4j Sync,0,181,630
28398090,Keeping many databases in sync all the time,1,3952,630
29099936,Centrale and local Data base management,1,3149,630
29374510,Oracle database as a single synchronization point for two separate web applications,1,1792,630
30188565,Write a database change to another database via JMS,1,2004,630
31002631,Get all LCR for table,0,423,630
31053786,Web Application using hybrid between MySQL and Oracle,1,2103,630
32274793,Issue with Database Synchrozation,1,1980,630
32778214,How to convert Rich web application to Mobile ( Oracle Jdeveloper)?,2,1688,630
