question_id,title,answer_count,text_length,cluster_id
308,Is there a version control system for database structure changes?,21,3930,391
38074,Best way to handle LOBs in Oracle distributed databases,4,1814,391
196171,Oracle 10gr2: prevent any dates that fall on a Sunday?,0,178,391
263836,Generating SQL Schema from XML,1,583,391
269145,Oracle - side-by-side schema update technology...is there any?,3,3243,391
285162,How do I query for the state of a session variable in PL/SQL?,0,381,391
321455,Need ideas on outputting table data to a CSV using PL/SQL in a dynamic fashion,2,2350,391
337179,How to set Cursor type in JDBC?,3,2517,391
375458,PL-SQL: getting column data types out of query results,1,1048,391
521278,Duplicate set of columns from one table to another table,2,3939,391
541128,How to call a Biztalk net.TCP service from Raw TCP request?,1,1194,391
583141,How to use Java timezone id in a Windows (non-Java) application?,1,3235,391
613059,Oracle performance of schema changes as compared to MySQL ALTER TABLE?,2,2626,391
684443,Read/Write data from/to a file in PL/SQL without using UTL_FILE,2,2628,391
774326,What is the easiest way to clone a webservice?,0,656,391
916216,Testing SQL query on Oracle which includes a remote database,4,3935,391
955318,Suspend weblogic datasource on command line,2,1599,391
983461,Exporting Excel Data into Oracle Table using VB.NET,3,1721,391
1062950,Queue Oracle transactions using PHP oci_pconnect function in a webservice,2,1942,391
1119306,execute immediate over database link,3,1993,391
1289492,Hibernate Timestamp with Timezone,2,1634,391
1482596,build oracle sql query dynamically from java application,2,3939,391
1642451,How can I backup a remote database schema in this environment?,1,917,391
1716889,Oracle: LONG RAW to?,2,1176,391
1759645,connection time zone issue with jOra eclipse plugin,1,1152,391
1821819,Generate XML document in PL/SQL from Oracle tables,4,3912,391
1886531,Taking dump of tables in oracle 10g using PL/SQL procedure,4,3937,391
2103879,Regenerate GRANTs for roles across schemas,3,3953,391
2157595,Format Describe In SQL*Plus,2,1449,391
2476562,"Java framework ""suggestion"" for persisting the results from an Oracle 9i stored procedure using Apache Tomcat",3,2640,391
2526779,"1 oracle schema support large reques per day , is this safe?",1,3694,391
2798955,Compare values for audit trail,1,1375,391
2903297,"NHibernate, updating a db column to a function call when persisting a domain object",2,1112,391
2971758,I want to generate DDL for entire schema in oracle 10 G?,2,592,391
3363907,Setting Oracle 11g Session Timeout,6,3961,391
3480561,Problems copying Oracle result set to MySQL,1,3952,391
3634113,How many records can contain a GLOBAL TEMPORARY TABLE ON COMMIT PRESERVE ROWS?,1,1963,391
3650877,How do you create a table with random number of fields in Oracle using PL/SQL?,2,3917,391
3705816,dynamic object relation mapping,2,893,391
3707940,Get Oracle PL/SQl variable property by name (reflection in PL/SQL),2,3929,391
3802278,"How to SELECT whole table with OTL, and save it to file?",1,3665,391
3871949,Can I have a materialized view refresh on commit only for two of three tables in its select statement?,0,1181,391
3872161,Implementing hilo (or seqhilo) in NHibernate and Oracle,1,3940,391
3876255,COMMIT WRITE BATCH NOWAIT in Hibernate,2,3957,391
4025215,NHibernate Mapping Generator is redundantly defining columns from Oracle,1,1169,391
4184785,How to export a ddl script from an Oracle 10 schema to create tables and constraints in H2-database?,4,3895,391
4378706,TOAD Export Oracle Script To Save Data Programatically,2,1466,391
4417942,how to load data from db table to browser and update the data back to db?,1,2051,391
4545131,Oracle: how to run this query (generated column names),3,1767,391
4611037,writing byte array to a raw column in oracle,1,595,391
4762706,How to connect to RMAN in Java?,1,987,391
5017641,Duration of data in a Global Temporary table?,2,764,391
5471554,does oracle.sql.ARRAY save sequence of passed elements?,1,1658,391
5482919,"Oracle, save/map csv string to a table using utl_file and external tables",3,2566,391
5502036,Page break in PL/SQL,1,929,391
