question_id,title,answer_count,text_length,cluster_id
308,Is there a version control system for database structure changes?,21,3930,797
29744,How do you manage schema upgrades to a production database?,7,3936,797
41838,Black Box testing software,6,2092,797
47366,SQL Compare-Like tool for Oracle?,2,1454,797
140153,How to access Subversion from Oracle PL/SQL?,4,3418,797
269145,Oracle - side-by-side schema update technology...is there any?,3,3243,797
287409,Oracle packages in version control?,5,2731,797
499171,Migrating an Oracle database with a C# application attached to it: How to manage database migration?,3,3895,797
540617,Best way to test a Delphi application,3,2780,797
560273,How to compare Oracle XML Gateway Message Designer maps? (.xgm),1,1968,797
706026,"How do you work on Oracle packages in a collaborative, version-controlled environment?",7,3909,797
859039,Oracle compile view sql,0,520,797
870528,Scripting out Oracle objects,3,1477,797
915702,What are some good Oracle Db maintenance Tools,4,2593,797
936576,SQL Server 2000/2005 - Maintaining Development Version and Production Version,1,1220,797
971792,Is there an easy way to backup Oracle SQL Developer's User Snippets?,7,2649,797
1026378,how will you take only stored procedure backup in oracle 10g?,3,2524,797
1101390,Oracle SQL Developer: sharing configuration via Dropbox,3,3110,797
1150667,Track changes on a database,1,2340,797
1161116,Version configuration from SQL,1,3965,797
1262534,"Oracle DDL/DML script, PL/SQL in Source Control",6,3948,797
1277085,version control for Oracle 10g Express,2,1166,797
1292914,Deploying Oracle PL/SQL Packages using a .Net deployment project,2,2588,797
1552096,Readonly access to stored procedures,1,717,797
1717048,Database source control with Oracle,9,3960,797
1889734,Strategy for managing Oracle packages without breaking code,2,3936,797
2052377,Oracle DB versioning scheme,4,1737,797
2146211,Suggestions for an Oracle version control system,3,3947,797
2187520,Oracle build order and PL/SQL package dependencies,6,3945,797
2231448,Errors in database migration scripts,2,3972,797
2329597,Build automation for Delphi + Oracle,3,3959,797
2404540,How should I migrate DDL changes from one environment to the next?,4,3929,797
2499291,How to export Oracle statistics,1,2037,797
2668094,How to (unit-)test data intensive PL/SQL application,4,3943,797
3014223,PL/SQL pre-compile and Code Quality checks in an automated build environment?,3,3918,797
3130574,Any tools to export the whole Oracle DB as SQL scripts,4,2878,797
3372546,Oracle updating database with scripts - automation,2,3945,797
4114476,Testing stored procedures using MSTest (.Net),1,2373,797
5142319,Options for generating create scripts for all objects in Oracle schema,2,1862,797
5811079,Is it possible to create Oracle Packages dynamically from a win app,2,1132,797
5889260,Using Schema Compare for Oracle to create deployment script,4,3001,797
6312099,How to achieve test isolation testing Oracle PL/SQL?,4,3943,797
7253819,DBUnit oracle possible to determine tables written to after a given test,1,1710,797
7311868,What is a good way to deploy ASP.NET MVC applications to IIS?,3,1534,797
7582090,Anyone had any luck integrating SQL unit tests to run with CI build tool?,2,1844,797
7932860,How to handle versioning with Oracle Apex,3,3848,797
7971550,How do I create automated tests for an Oracle procedure?,2,2455,797
8797960,Deploy the same version file in BPEL SOA,1,1209,797
9081875,Migrating changes from a dev APEX app to production?,0,754,797
9195170,diff local package with database package,2,2892,797
9367904,SQL script to update a package,2,2479,797
10096311,Database build process management,2,2297,797
10534722,How can I deploy new version PL/SQL package in Oracle DB server under high load?,2,1991,797
10837612,Create Database in Visual Studio as a new database project and then use it as a test database,0,569,797
11953316,Oracle: put existing db to version control,2,1636,797
12096083,How to generate the SQL script for migration from an old DB to a new DB?,2,3903,797
12210140,ArcSDE Database Refactoring Tool options,1,3955,797
12478519,Solution to do Database migrations on Oracle / SqlServer and SqlLite,0,2168,797
12754779,Store build number and date in oracle database procedure comment header,1,2311,797
12905648,Oracle Data Tools (ODT) - schema compare,3,2786,797
14355660,Check if oracle script is valid and will run ok on another database,1,941,797
14717381,Oracle build-automation?,1,3997,797
16037641,"Oracle database, large plsql code managment",3,2968,797
