question_id,title,answer_count,text_length,cluster_id
308,Is there a version control system for database structure changes?,21,3930,351
55899,How to see the actual Oracle SQL statement that is being executed,5,3930,351
221822,Sybase Developer Asks: How To Create a Temporary Table in Oracle?,6,3930,351
414072,Performance of Dynamic SQL with Bind vs Normal SQL within Package,4,3930,351
713976,Joining Information Across DB2 and Oracle Databases Best Practices,6,3929,351
1062569,Batch multiple select statements when calling Oracle from ADO.NET,4,3930,351
1327503,"How to insert an ""Optimizer hint"" to Hibernate criteria api query",6,3930,351
1378133,Why are Oracle table/column/index names limited to 30 characters?,8,3930,351
1647581,Automatically selecting dates from databases as Zend_Date objects,2,3930,351
2186155,Problem retrieving time from date field in oracle stored procedure,3,3929,351
2236475,Finding and removing Non-ASCII characters from an Oracle Varchar2,17,3930,351
2251426,TextMessage received from Oracle AQ using JMS contains just '???',1,3930,351
2285527,ORA-12154: TNS:could not resolve the connect identifier specified,8,3930,351
2315295,"Why is selecting specified columns, and all, wrong in Oracle SQL?",7,3930,351
2337271,ORA-30926: unable to get a stable set of rows in the source tables,6,3929,351
2364818,When should database synonyms be used?,6,3930,351
2656481,Multi-Schema Privileges for a Table Trigger in an Oracle Database,3,3930,351
2668657,How to optimize an SQL query with many thousands of WHERE clauses,4,3930,351
2701985,"Oracle command hangs when using view for ""WHERE x IN..."" subquery",2,3930,351
2877113,Oracle SELECT query: collapsing null values when pairing up dates,2,3930,351
3092041,Understanding the differences between Table and Transaction API's,1,3930,351
3406535,How to optimize the response time for following Oracle 10g query?,3,3930,351
3554521,Differences between two dates in Oracle which were in same column,2,3930,351
3564283,How to declare variable and use it in the same Oracle SQL script?,10,3930,351
4040192,How do I insert data into object tables that have refs to others?,1,3930,351
4109435,How to check for null/empty/whitespace values with a single test?,14,3930,351
4254123,Error 500: could not initialize a collection in hibernate mapping,0,3930,351
4599797,Trying to not need two separate solutions for x86 and x64 program,5,3930,351
4614107,Oracle Sql Query taking a day long to return results using dblink,2,3930,351
5090916,Securing Oracle distributed transactions against network failures,2,3930,351
5385223,How does one resequence table rows in physical order on the disk?,2,3930,351
5420126,Is there an efficient way to avoid UNIONs of fixed values in SQL?,4,3930,351
5549781,Generate Upper and Lowercase Alphanumeric Random String in Oracle,6,3930,351
5565899,python validate Oracle username/passwords without using cx_Oracle,3,3930,351
5751739,How do I complete the input of a CREATE TYPE in sqlplus (Oracle)?,3,3930,351
6410522,Discover PL/SQL package-level types using Oracle dictionary views,6,3930,351
6424361,Copy the values of a sequence from one Oracle database to another,4,3930,351
6630887,Using IS NULL or IS NOT NULL on join conditions - Theory question,5,3930,351
6734061,Executing PL/SQL Begin/End procedure from Oracle JDBC thin driver,1,3930,351
6880215,Not able to access field through hibernate on oracle database on different userspace with only select privileges,1,3930,351
6880533,How to restructure query to join tables instead of virtual tables?,2,3929,351
7093845,Oracle SQL*Plus error with blanklines and multiple lines comments,1,3930,351
7274448,SQL for grouping/compressing by time span for a report dynamically,4,3929,351
7669001,How do I get information about an index and table owner in Oracle?,4,3929,351
7742656,"Within a PL/SQL procedure, wrap a query or refcursor in HTML table",2,3929,351
8315861,Should a new user be creeated/used for every application created?,2,3930,351
8364247,SQL - Find missing int values in mostly ordered sequential series,5,3930,351
8535383,SQL: Efficiently Applying Credits (payments) across Debits (bills),1,3929,351
8967652,How do you specify IN clause in a dynamic query using a variable?,4,3930,351
9022228,SQL or Oracle PL-SQL Query to mimic nested FOR LOOP functionality,4,3930,351
9310860,How to create and use temporary table in oracle stored procedure?,5,3930,351
9374323,Oracle.Dataaccess is in the GAC. Can I control the version I use?,4,3930,351
9861529,Selecting employees with birthdays in given range using Oracle SQL,7,3929,351
9887092,How to reduce the execution time of the following query in Oracle?,2,3929,351
10431804,Oracle 11.1 bug converting Julian day number to DATE or TIMESTAMP,2,3930,351
10529930,Error calling Oracle stored procedure from Hibernate Native query,1,3930,351
10713822,ora-00933:SQL command not properly ended for update sql statement,3,3930,351
11155855,Using bind variables in SQL Plus with more than one row returned?,2,3930,351
11319290,Can I execute a dynamic sql statement in an after update trigger?,2,3930,351
11544822,Cannot see Oracle Data Provider for .NET in Visual Studio 2012 RC,2,3930,351
11588253,Oracle ArrayBound Stored Procedure fails only with specific field,1,3930,351
12165391,writing pl/sql output into multiple excel worksheets in one excel,2,3930,351
12192592,java.sql.SQLException: - ORA-01000: maximum open cursors exceeded,14,3930,351
12221801,Calling Oracle Procedure from VB.NET only works the first 2 times,1,3930,351
12336818,"ORACLE Mutating Table error in one trigger, but not another; Why?",2,3930,351
12565790,Selecting both MIN and MAX From the Table is slower than expected,4,3930,351
12677746,Oracle stored procedure using array as parameter for table insert,2,3930,351
12698265,How to Connect to Oracle Database Through Alfresco Javascript API,1,3930,351
13480021,Using existing C# model classes to build an entity diagram (.EDMX),2,3929,351
14335474,Eclipselink only gives syntaxError on PARTITION when running tests,1,3929,351
14883627,Oracle ODP.NET problems calling package procedure with parameters,2,3930,351
14904033,How can I do a batch insert into an Oracle database using Python?,5,3930,351
15066408,How to find the privileges and roles granted to a user in Oracle?,8,3930,351
15306486,Need help getting my Oracle Database working. Using SQL Developer,1,3930,351
15509697,Hotel - Single booking with multiple dependents in multiple rooms,2,3930,351
15543916,PL/SQL Programming: Using block labels to differentiate variables,3,3930,351
16024737,"Sampling from Oracle, Need exact number of results (Sample Clause)",3,3929,351
16044651,Trigger to check for duplicates and update a value of an attribute,2,3929,351
16068362,SQL: minimum date/time value within 24 hours of another date/time,3,3930,351
16106672,bat file to run sqlplus and then execute command based on result?,2,3930,351
16465444,SQL Developer pivot with unknown number of values into one column,2,3930,351
16761058,Delete nodes and attributes in xml using dbms_xmldom in oracle 9i,1,3930,351
16860087,how to return the due date for payment starting at the next month,2,3930,351
17048498,oracle sql loader loading data in different columns in same table,3,3930,351
17156137,Update million rows using rowids from one table to another Oracle,4,3930,351
17213977,How to get last thursday of every month in a year 2013 in oracle?,4,3930,351
17300789,Oracle full outer join with filter (ANSI) not working as expected,2,3930,351
17339530,Can we integrate Oracle RECORD TYPE with java Callable statement?,3,3930,351
18595060,Is it possible to continue running code from the point of failure?,3,3929,351
19223416,java.lang.UnsatisfiedLinkError: no ocijdbc11 in java. library.path,5,3929,351
19566712,Trouble with GROUP BY/HAVING? SQL query not executing as expected,1,3930,351
19689558,How to create a join between the results of two PL/SQL functions?,1,3930,351
20440638,Merging the common substring in three string of acolumn in oracle,2,3930,351
20662343,Parsing oracle SQLPLUS error message in shell script for emailing,1,3930,351
20738634,How can I prevent duplicated insert in oracle database with Java?,3,3930,351
20865054,Oracle SQL RETURN INTO Fails within CFQUERY (ORA-06550/PLS-00103),3,3930,351
21159428,Custom sequence generation in multithreaded & cluster environment,2,3930,351
21462856,oracle query to obtain all major version segmented message values,2,3930,351
21921658,Oracle Regular Expression (REGEXP_LIKE) Too Long Error - ORA-12733,2,3929,351
21936091,How to install oracle instantclient and pdo_oci on ubuntu machine?,5,3929,351
22018804,Oracle SQL Developer 4.0 - How to remove double quotes in scripts,1,3930,351
22160208,InvalidCastException exception while calling the method in VB.net,1,3930,351
22371679,How to insert XML attributes in oracle tables using XMLTABLE Type,0,3930,351
23109358,Handling the Database Connection and network Issue in Catch Block,2,3930,351
24576371,Query Performance Opttimization using NOT IN(Oracle Sql Developer),3,3929,351
24740235,How to correctly get the errors at the end of the Oracle function?,4,3929,351
25725214,Trigger to populate a table when row is inserted in another table,3,3930,351
25864964,dynamic sql decode not taking the null value,1,3930,351
26067235,Oracle Partition Pruning not working when left outer join is used,2,3930,351
26305406,How to dynamically create a variable with the data type of table?,1,3930,351
26333484,SYNC and UPDATE at the same time between two tables in Oracle SQL,3,3930,351
26506998,ORA-01722 when retrieving Data from a View out of Crystal Reports,1,3930,351
26518305,"MySql, Postgres, Oracle and SQLServer ignoring IS NOT NULL filter",2,3930,351
26639300,Issues connecting to more than one oracle datasource using grails,1,3930,351
27219550,Spring transactional tests. Nested transactions isn't rolled back,0,3930,351
27536290,How to fix ORA-01427 Single-Row Subquery Returns More Than One Row,2,3929,351
27560969,Oracle JDBC / PL SQL / TYPE / Package Level / Invalid Name Pattern,2,3929,351
27710525,Oracle connection issue while using tasks and blocking collection,2,3930,351
28032899,Oracle ODP.net: recognizing modified tnsnames.ora without restart,0,3930,351
28107013,"Keep first parent in recursive (Start With... IN..., Connect By )",3,3930,351
28107926,Error in execution of parallel partition on pre built table,1,3930,351
28706077,Why do I get PLS-00302: component must be declared when it exists?,2,3929,351
28822030,SQL query that selects values from different rows that has same id,2,3929,351
29315426,I am new to PL/SQL.Can some one help me in this PL/SQL procedure?,2,3930,351
29397776,Pivoting on dates to get roll ups of sums of nodes in a hierarchy,1,3930,351
29511482,Unable to use all_objects in procedure to fetch other Schema data,2,3930,351
29724009,Trouble installing SQL Developer OE (Order Entry) sample database,2,3930,351
29904513,PHP Fatal error: Allowed memory size of 134217728 bytes exhausted,1,3930,351
30893830,"Avoid cartesian join with ""INNER JOIN TABLE(user_defined_array)""?",0,3930,351
30955745,Oracle ManagedDataAccess - Connection Request Timed out - Pooling,7,3930,351
31087912,Reducing Database calls in application and improve data insertions,1,3929,351
31242785,How to Return Multiple Values from CASE clause in Where Condition,6,3930,351
31261006,need to get the data from table 1 which is not present in table 2,2,3930,351
31408574,SQL: My very short code times out; REGR_SLOPE is being super slow,3,3930,351
31980366,"Can you explain anyone,how inner query and outer query is working",2,3930,351
31991010,Advanced SQL Query - Universal Temporary Table or Something Else?,4,3930,351
32022907,Oracle Forms 10g users disconnecting randomly with error FRM-92102,1,3929,351
32119089,Oracle SQL Data Modeler missing a PRIMARY KEY on DDL script export,3,3929,351
32222569,How to reproduce exception when performing DELETE query in Oracle,4,3930,351
32763805,Oracle Temporary table columns and data from another table's rows,1,3930,351
33538267,select query to fetch rows corresponding to all values in a column,3,3929,351
33590774,How to split a string of concatenated values into specific columns,1,3930,351
33880392,Excel XML import creates extra column called NULL for null values,1,3930,351
33941151,Oracle PL/SQL: how to delete a row and then output it using pipe?,1,3930,351
34002347,"Oracle SSIS Simple Query - ""Literal does not match format string""",2,3930,351
34103927,c3p0 is always calling commit even if data is coming from Ehcache,2,3930,351
34534653,How do I call PL/SQL variables from within a Javascript function?,2,3930,351
34578868,Displaying first three hundred (300) words of a string in Oracle?,3,3930,351
34874749,How can I select unique values from several columns in Oracle SQL?,4,3929,351
34983023,Oracle SQL - How to do massive updates more efficient and faster?,2,3930,351
35081899,ORA-01733 (Virtual column not allowed here) after database update,1,3930,351
35084974,Insert my data from Relational Tables to Object-Relational Tables,1,3930,351
35143419,"ORA-02396: exceeded maximum idle time, please connect again error",3,3930,351
35215131,Datatable's structure optimization: 'null' or equal to some value,1,3930,351
35367665,Converting crystal report code to Oracle SQL query for date range,1,3930,351
35469431,Python cx_oracle multithreading not working for cursor per thread,2,3930,351
35574066,Geeting error ORA-01036 while executing Oracle Procedure using C#,0,3930,351
35641953,Stored procedure to add a row to top of list,2,3930,351
35674484,Oracle - Iterate over XMLTYPE And Return Nodes As Individual Rows,2,3930,351
35774006,Calling Oracle procedure with PL/SQL record Type from Spring JDBC,2,3930,351
